hour,avg_LinkedIn
2016-04-15 04,5.066666666666666
2016-04-20 21,11.736842105263158
2016-04-26 07,0.8571428571428571
2016-04-30 16,1.2857142857142858
2016-05-18 09,-0.7
2016-03-24 16,11.333333333333334
2016-03-26 03,1.5
2016-04-02 17,4.5
2016-04-07 00,6.551724137931035
2016-04-11 02,1.75
2016-04-12 03,8.428571428571429
2016-04-15 05,1.0
2016-04-20 14,26.692307692307693
2016-04-21 07,7.25
2016-05-06 19,4.2272727272727275
2016-05-07 22,38.4
2016-05-10 13,12.571428571428571
2016-05-14 03,177.0
2016-05-29 10,2.090909090909091
2016-03-27 14,-0.375
2016-03-27 20,108.625
2016-04-07 08,8.25
2016-04-10 19,15.818181818181818
2016-04-14 18,15.695652173913043
2016-04-17 02,13.333333333333334
2016-04-25 15,62.0
2016-04-25 23,9.444444444444445
2016-05-17 03,2.2142857142857144
2016-05-23 12,11.285714285714286
2016-05-24 20,10.647058823529411
2016-05-26 12,13.9
2016-05-27 17,5.416666666666667
2016-03-24 06,1.8333333333333333
2016-03-28 05,0.7777777777777778
2016-04-05 00,7.086956521739131
2016-05-03 05,90.875
2016-03-24 19,9.4
2016-03-29 02,37.91304347826087
2016-04-14 10,16.5
2016-04-23 09,5.142857142857143
2016-04-29 02,0.5833333333333334
2016-05-04 19,13.095238095238095
2016-05-05 03,1.75
2016-05-15 13,22.4
2016-05-16 06,7.5
2016-05-17 22,0.2857142857142857
2016-05-20 01,19.77777777777778
2016-05-23 19,11.083333333333334
2016-04-01 06,1.7058823529411764
2016-04-05 02,1.0
2016-04-10 21,44.0
2016-04-14 21,11.416666666666666
2016-04-20 10,6.555555555555555
2016-04-21 13,8.463414634146341
2016-04-26 20,5.75
2016-05-03 02,21.22222222222222
2016-05-03 03,11.0
2016-05-12 09,0.36363636363636365
2016-05-21 15,10.5
2016-03-24 17,3.1739130434782608
2016-04-03 11,14.833333333333334
2016-04-04 05,17.904761904761905
2016-04-19 20,5.0625
2016-04-30 23,1.0
2016-05-07 14,7.357142857142857
2016-05-16 04,0.6666666666666666
2016-05-19 15,0.375
2016-04-27 19,28.923076923076923
2016-04-08 11,24.90909090909091
2016-04-09 04,1.6666666666666667
2016-04-22 07,13.75
2016-04-26 12,8.466666666666667
2016-04-28 00,2.92
2016-04-29 11,4.153846153846154
2016-05-23 04,2.2857142857142856
2016-05-23 20,8.0
2016-05-27 18,8.0
2016-05-28 01,16.0
2016-04-13 13,25.1
2016-04-14 12,14.272727272727273
2016-04-14 20,1.4444444444444444
2016-04-23 13,3.3333333333333335
2016-05-13 19,3.96
2016-05-18 14,-0.75
2016-05-28 12,8.0
2016-03-22 22,2.526315789473684
2016-03-25 19,34.583333333333336
2016-03-27 22,1.0
2016-03-28 10,4.045454545454546
2016-04-18 02,10.125
2016-05-11 11,2.3333333333333335
2016-05-31 01,41.78947368421053
2016-03-21 21,11.272727272727273
2016-04-10 02,1.3333333333333333
2016-04-11 10,12.588235294117647
2016-04-12 23,43.57142857142857
2016-04-14 19,4.54054054054054
2016-04-24 14,0.8181818181818182
2016-04-27 20,11.647058823529411
2016-04-27 21,38.375
2016-05-06 10,11.68
2016-05-30 02,8.833333333333334
2016-04-04 00,1.5
2016-04-19 04,0.3333333333333333
2016-04-27 12,5.333333333333333
2016-04-29 17,11.823529411764707
2016-05-18 13,-1.0
2016-03-28 00,8.523809523809524
2016-04-03 05,0.0
2016-04-07 18,10.851851851851851
2016-04-25 04,0.875
2016-04-28 18,21.571428571428573
2016-05-11 20,0.5555555555555556
2016-05-13 17,19.392857142857142
2016-05-14 10,0.7142857142857143
2016-05-22 07,1.1428571428571428
2016-05-26 00,2.68
2016-05-26 23,15.222222222222221
2016-03-23 09,68.78571428571429
2016-03-30 21,21.166666666666668
2016-04-08 23,3.5384615384615383
2016-04-10 15,12.642857142857142
2016-04-21 02,0.6363636363636364
2016-04-21 11,24.1875
2016-03-24 12,32.08695652173913
2016-03-30 13,7.166666666666667
2016-04-13 06,7.15
2016-04-16 17,2.8181818181818183
2016-05-10 15,18.4
2016-05-14 19,14.56
2016-05-25 13,15.0
2016-05-30 03,3.1333333333333333
2016-05-18 22,0.0
2016-04-02 09,0.25
2016-04-05 23,1.5555555555555556
2016-05-03 14,13.384615384615385
2016-05-05 16,104.16666666666667
2016-05-18 00,-0.26785714285714285
2016-05-18 07,-0.875
2016-05-28 18,5.0
2016-05-30 21,10.777777777777779
2016-03-30 07,1.0625
2016-03-31 05,16.142857142857142
2016-04-08 08,3.7857142857142856
2016-04-17 00,9.642857142857142
2016-04-26 22,5.571428571428571
2016-04-27 05,0.16666666666666666
2016-05-02 22,15.714285714285714
2016-05-10 23,2.909090909090909
2016-05-12 18,8.25
2016-05-13 20,15.473684210526315
2016-05-20 02,0.5
2016-05-24 07,42.07692307692308
2016-05-25 14,28.642857142857142
2016-05-26 16,10.625
2016-05-30 09,10.466666666666667
2016-03-25 08,8.833333333333334
2016-04-07 23,6.956521739130435
2016-04-09 00,3.0833333333333335
2016-04-09 19,5.833333333333333
2016-04-11 21,32.68421052631579
2016-04-15 23,5.181818181818182
2016-04-22 00,10.222222222222221
2016-04-24 05,112.0
2016-05-05 17,23.9
2016-05-06 14,6.9523809523809526
2016-05-07 13,2.5
2016-05-10 12,2.9523809523809526
2016-05-13 22,6.714285714285714
2016-05-19 14,20.75
2016-03-21 17,3.6818181818181817
2016-03-23 07,9.0
2016-04-01 15,42.46666666666667
2016-05-12 16,7.380952380952381
2016-05-14 18,3.75
2016-05-15 00,8.5
2016-05-17 18,3.227272727272727
2016-05-19 01,-1.0
2016-05-21 20,4.428571428571429
2016-05-23 08,10.578947368421053
2016-05-27 10,10.0
2016-03-21 13,4.521739130434782
2016-04-02 10,11.0
2016-04-07 13,9.173913043478262
2016-04-08 06,4.384615384615385
2016-04-09 13,7.0
2016-04-13 11,7.611111111111111
2016-04-19 14,17.9
2016-04-21 22,8.4
2016-04-24 06,2.4285714285714284
2016-04-28 11,68.22222222222223
2016-04-30 05,3.6666666666666665
2016-05-11 07,5.8
2016-05-22 01,1.0
2016-05-24 23,7.529411764705882
2016-04-13 02,1.4285714285714286
2016-04-14 14,15.966666666666667
2016-05-02 17,9.25
2016-05-07 20,31.833333333333332
2016-05-17 15,6.533333333333333
2016-05-18 03,0.3125
2016-05-25 03,10.7
2016-05-25 09,19.08
2016-05-30 16,3.85
2016-04-21 00,6.8076923076923075
2016-04-26 03,20.727272727272727
2016-04-30 09,5.214285714285714
2016-04-30 19,0.45454545454545453
2016-05-14 04,13.0
2016-05-23 14,25.25
2016-03-24 22,0.5
2016-04-06 12,11.5
2016-04-26 16,19.576923076923077
2016-04-29 10,36.61538461538461
2016-05-06 20,9.5
2016-05-08 19,1.8
2016-05-12 06,8.166666666666666
2016-05-17 08,1.8
2016-05-19 17,29.636363636363637
2016-05-25 12,18.555555555555557
2016-04-07 17,14.095238095238095
2016-04-15 00,43.27272727272727
2016-04-16 11,3.6666666666666665
2016-04-16 13,2.3333333333333335
2016-04-22 21,5.521739130434782
2016-04-25 19,8.588235294117647
2016-04-27 11,18.333333333333332
2016-05-08 00,2.6666666666666665
2016-05-16 21,2.761904761904762
2016-05-17 12,9.6
2016-05-18 12,-1.0
2016-04-07 14,7.695652173913044
2016-04-08 19,2.235294117647059
2016-04-09 11,0.35294117647058826
2016-04-09 16,13.625
2016-04-17 17,3.0
2016-04-18 01,7.5625
2016-04-19 00,15.636363636363637
2016-04-29 14,5.03030303030303
2016-05-04 23,5.153846153846154
2016-05-07 03,16.833333333333332
2016-05-09 00,2.2
2016-05-12 08,1.8666666666666667
2016-05-16 09,2.0588235294117645
2016-05-21 22,7.666666666666667
2016-05-27 12,7.862068965517241
2016-03-29 13,27.17391304347826
2016-04-06 11,21.15625
2016-04-09 20,2.0
2016-04-16 04,5.0
2016-04-17 09,3.857142857142857
2016-05-01 04,5.266666666666667
2016-05-01 08,0.5
2016-05-17 04,1.3
2016-03-22 23,5.25
2016-04-02 11,1.0
2016-04-13 12,8.090909090909092
2016-04-19 08,1.7272727272727273
2016-05-01 07,4.0
2016-05-02 04,14.727272727272727
2016-05-09 18,8.74074074074074
2016-05-11 18,29.842105263157894
2016-05-14 15,3.0
2016-05-17 13,20.12121212121212
2016-05-24 06,0.1
2016-05-31 12,12.478260869565217
2016-03-22 00,3.5869565217391304
2016-04-08 21,4.454545454545454
2016-04-21 04,5.333333333333333
2016-05-08 15,3.2
2016-05-09 20,39.22222222222222
2016-05-28 07,5.142857142857143
2016-04-27 22,2.357142857142857
2016-03-21 14,7.16
2016-03-22 01,11.23076923076923
2016-03-23 21,0.9230769230769231
2016-03-24 01,7.571428571428571
2016-04-06 19,20.833333333333332
2016-04-17 07,5.6
2016-04-19 01,46.833333333333336
2016-04-20 04,9.0
2016-04-20 15,14.88
2016-04-28 01,9.857142857142858
2016-05-05 02,27.875
2016-05-08 16,2.4285714285714284
2016-05-21 05,4.0
2016-05-28 09,11.75
2016-05-30 07,25.916666666666668
2016-03-23 05,0.0
2016-04-07 01,1.6428571428571428
2016-04-14 03,3.473684210526316
2016-04-23 20,0.6666666666666666
2016-04-23 21,0.4
2016-04-24 11,8.4
2016-03-26 22,0.2
2016-03-28 18,8.375
2016-04-12 20,9.125
2016-04-26 15,13.3125
2016-04-29 08,2.3
2016-04-29 09,33.0
2016-05-06 13,6.966666666666667
2016-05-16 14,7.0
2016-03-30 12,3.8529411764705883
2016-03-31 01,32.13636363636363
2016-04-10 03,1.25
2016-05-06 05,2.923076923076923
2016-05-30 23,101.23076923076923
2016-03-22 09,221.05882352941177
2016-03-26 08,37.1
2016-03-30 03,-0.07692307692307693
2016-04-11 04,19.727272727272727
2016-04-11 16,5.3
2016-04-20 02,14.727272727272727
2016-05-09 19,49.25
2016-05-12 19,20.03125
2016-05-29 04,1.8
2016-03-24 04,0.46153846153846156
2016-04-21 17,6.5
2016-05-03 06,27.5
2016-05-11 03,19.0
2016-05-17 05,31.153846153846153
2016-05-21 12,5.142857142857143
2016-03-24 13,29.5
2016-04-17 21,1.3846153846153846
2016-05-16 19,9.742857142857142
2016-05-19 08,0.6
2016-05-21 21,5.875
2016-05-24 14,35.92857142857143
2016-05-28 00,11.277777777777779
2016-05-28 11,38.4
2016-03-29 10,8.954545454545455
2016-04-07 22,3.3636363636363638
2016-04-16 10,12.6
2016-04-20 08,4.117647058823529
2016-05-01 21,8.2
2016-05-08 21,7.666666666666667
2016-05-11 09,7.733333333333333
2016-05-13 05,3.111111111111111
2016-05-24 11,10.733333333333333
2016-05-30 15,10.612903225806452
2016-03-29 04,16.545454545454547
2016-04-04 15,39.65625
2016-04-16 21,2.75
2016-04-23 07,4.75
2016-04-28 12,10.931034482758621
2016-05-01 03,2.4545454545454546
2016-05-05 23,15.4375
2016-05-13 23,2.8333333333333335
2016-05-19 12,-1.0
2016-05-21 11,8.555555555555555
2016-04-06 14,29.0
2016-04-07 19,22.11764705882353
2016-05-01 18,5.9
2016-05-05 18,5.0
2016-05-05 19,23.058823529411764
2016-05-10 19,22.2
2016-05-20 20,9.176470588235293
2016-05-26 08,5.0
2016-03-26 23,2.0
2016-03-28 23,6.466666666666667
2016-03-29 08,11.789473684210526
2016-04-03 10,0.0
2016-04-06 17,4.217391304347826
2016-04-11 23,39.1
2016-04-12 01,1.4166666666666667
2016-05-14 17,32.5
2016-05-21 04,0.0
2016-05-30 11,6.863636363636363
2016-05-31 02,0.7692307692307693
2016-03-25 18,13.176470588235293
2016-03-31 17,21.571428571428573
2016-04-09 01,8.266666666666667
2016-04-15 06,0.16666666666666666
2016-04-15 14,24.454545454545453
2016-05-06 23,2.8181818181818183
2016-05-12 21,2.5555555555555554
2016-05-20 07,12.615384615384615
2016-05-21 03,3.375
2016-03-27 07,-0.14285714285714285
2016-03-27 08,-0.6666666666666666
2016-04-07 10,12.6
2016-04-13 18,12.4
2016-04-16 00,5.470588235294118
2016-05-09 23,22.652173913043477
2016-05-25 05,2.814814814814815
2016-05-31 13,8.785714285714286
2016-04-20 17,15.61111111111111
2016-05-18 04,0.3
2016-03-25 02,3.5
2016-04-20 12,4.217391304347826
2016-04-24 09,0.7692307692307693
2016-05-09 12,3.625
2016-05-14 05,0.2
2016-05-17 01,2.3846153846153846
2016-05-21 07,2.4285714285714284
2016-05-21 09,0.8571428571428571
2016-05-29 14,43.45454545454545
2016-03-22 21,4.433333333333334
2016-04-04 12,5.2272727272727275
2016-04-09 15,1.8333333333333333
2016-04-10 16,6.454545454545454
2016-04-14 23,45.608695652173914
2016-04-22 10,5.56
2016-05-23 16,23.095238095238095
2016-05-26 03,7.421052631578948
2016-05-27 08,56.666666666666664
2016-05-27 19,26.863636363636363
2016-04-04 19,40.8
2016-04-06 04,22.166666666666668
2016-04-23 15,2.0
2016-04-28 19,22.304347826086957
2016-04-29 06,20.125
2016-04-30 17,0.125
2016-05-03 16,18.074074074074073
2016-05-07 21,6.0
2016-05-08 06,6.6
2016-05-10 03,42.27272727272727
2016-05-20 09,1.3076923076923077
2016-05-28 13,1.2222222222222223
2016-03-22 16,8.470588235294118
2016-04-08 17,9.095238095238095
2016-04-09 07,9.428571428571429
2016-04-17 08,0.0
2016-05-16 11,5.125
2016-05-16 15,27.74074074074074
2016-05-19 11,5.0
2016-03-28 04,4.571428571428571
2016-03-29 03,13.0
2016-04-11 09,3.8095238095238093
2016-04-28 23,2.9285714285714284
2016-05-10 22,7.2
2016-05-13 10,1.5714285714285714
2016-05-31 05,16.764705882352942
2016-03-23 01,1.5555555555555556
2016-03-23 13,5.666666666666667
2016-03-30 05,0.0
2016-04-04 14,13.65
2016-04-25 12,18.11111111111111
2016-05-03 15,8.535714285714286
2016-05-07 19,10.727272727272727
2016-05-07 23,2.9
2016-05-15 19,2.357142857142857
2016-04-01 08,36.111111111111114
2016-04-05 09,13.708333333333334
2016-04-13 03,0.2857142857142857
2016-04-18 20,5.375
2016-04-20 06,16.545454545454547
2016-04-24 12,93.25
2016-04-29 05,2.1818181818181817
2016-03-21 16,2.4444444444444446
2016-04-17 10,0.25
2016-04-21 01,35.04347826086956
2016-04-26 05,26.928571428571427
2016-05-16 03,1.875
2016-04-02 22,17.666666666666668
2016-04-05 13,75.0
2016-04-12 08,7.05
2016-04-16 08,8.666666666666666
2016-03-29 01,8.444444444444445
2016-04-12 22,278.875
2016-04-16 23,24.3
2016-05-06 09,3.0434782608695654
2016-05-06 16,6.523809523809524
2016-05-10 11,24.235294117647058
2016-05-25 00,49.80769230769231
2016-05-25 06,14.8125
2016-05-25 23,51.111111111111114
2016-03-29 06,2.2
2016-05-03 08,0.0
2016-05-04 17,18.52
2016-05-06 00,1.7714285714285714
2016-05-10 00,9.481481481481481
2016-05-11 01,21.142857142857142
2016-05-11 15,12.307692307692308
2016-05-14 13,12.6
2016-05-16 16,12.294117647058824
2016-05-27 20,4.75
2016-05-29 01,69.83333333333333
2016-03-26 10,3.1818181818181817
2016-04-10 05,0.25
2016-04-17 14,6.3
2016-05-22 21,0.36363636363636365
2016-05-27 01,3.4285714285714284
2016-05-27 06,6.769230769230769
2016-04-08 12,1.1818181818181819
2016-04-18 06,0.8333333333333334
2016-04-19 07,6.2
2016-04-19 13,31.107142857142858
2016-04-24 15,5.583333333333333
2016-04-29 13,9.80952380952381
2016-05-06 04,1.6
2016-05-25 17,5.695652173913044
2016-05-26 15,9.38888888888889
2016-04-02 23,0.0
2016-04-15 03,11.473684210526315
2016-04-19 22,17.0
2016-05-15 12,10.1875
2016-03-31 11,10.181818181818182
2016-04-10 07,1.6153846153846154
2016-05-02 10,8.333333333333334
2016-05-08 02,0.5555555555555556
2016-05-08 20,43.75
2016-05-14 16,3.6875
2016-05-21 19,12.7
2016-05-25 02,63.94736842105263
2016-05-27 09,7.75
2016-05-27 16,14.166666666666666
2016-05-30 19,36.68421052631579
2016-03-23 19,10.705882352941176
2016-03-25 03,0.16666666666666666
2016-04-09 06,0.5
2016-04-11 15,7.722222222222222
2016-04-12 11,5.833333333333333
2016-04-13 14,5.782608695652174
2016-04-25 03,4.818181818181818
2016-05-12 07,0.047619047619047616
2016-05-19 21,24.363636363636363
2016-05-27 04,6.238095238095238
2016-04-14 17,91.1
2016-04-20 13,33.77272727272727
2016-05-04 15,2.896551724137931
2016-05-07 02,1.4
2016-03-21 18,4.7368421052631575
2016-03-23 08,1.6428571428571428
2016-03-28 20,45.4
2016-03-29 16,31.923076923076923
2016-04-03 16,1.8571428571428572
2016-05-08 12,94.5
2016-05-17 17,3.230769230769231
2016-03-21 11,6.708333333333333
2016-03-26 00,4.863636363636363
2016-03-28 15,2.838709677419355
2016-04-04 16,29.636363636363637
2016-04-10 22,5.181818181818182
2016-04-13 09,4.666666666666667
2016-04-29 21,2.076923076923077
2016-05-03 07,1.0
2016-05-08 04,0.0
2016-03-23 18,11.473684210526315
2016-03-28 02,7.6
2016-03-29 20,47.30434782608695
2016-03-30 08,4.6521739130434785
2016-04-12 13,12.9
2016-04-13 23,22.307692307692307
2016-04-17 12,26.0
2016-05-22 00,12.75
2016-05-25 16,13.052631578947368
2016-03-24 09,70.83333333333333
2016-03-25 15,38.95
2016-03-27 19,9.666666666666666
2016-04-04 01,19.75
2016-04-22 18,11.722222222222221
2016-04-28 02,14.789473684210526
2016-05-10 09,0.14285714285714285
2016-05-20 06,1.75
2016-04-15 02,2.0
2016-04-28 21,2.260869565217391
2016-05-10 04,8.3
2016-05-11 17,11.8125
2016-03-27 13,2.7777777777777777
2016-03-30 22,31.875
2016-04-06 10,10.0
2016-04-18 11,17.391304347826086
2016-04-22 09,4.888888888888889
2016-04-27 10,12.5
2016-04-29 03,5.142857142857143
2016-05-03 20,54.95
2016-05-09 09,4.6
2016-05-25 18,60.27272727272727
2016-03-24 23,23.09090909090909
2016-04-13 01,3.7
2016-04-20 16,10.722222222222221
2016-04-30 14,0.6666666666666666
2016-05-12 17,5.92
2016-05-15 18,10.666666666666666
2016-05-18 10,-1.0
2016-05-19 03,1.0
2016-05-21 00,6.0
2016-05-29 07,1.0
2016-03-23 20,9.571428571428571
2016-03-24 20,4.0
2016-03-26 18,14.0
2016-04-09 22,0.75
2016-04-12 07,6.6923076923076925
2016-04-12 10,9.0
2016-04-27 00,15.0
2016-05-10 01,18.125
2016-05-24 01,4.636363636363637
2016-05-27 07,0.6923076923076923
2016-05-27 15,3.4
2016-04-01 04,0.875
2016-04-16 05,0.0
2016-04-22 06,5.571428571428571
2016-04-22 14,32.30769230769231
2016-04-27 06,2.0
2016-05-07 04,0.75
2016-05-26 11,17.625
2016-05-29 18,31.583333333333332
2016-05-31 10,42.583333333333336
2016-03-25 04,1.0
2016-04-05 08,12.5
2016-04-23 08,2.5
2016-05-01 13,10.083333333333334
2016-05-14 08,5.5
2016-05-14 22,1.0
2016-05-19 16,15.083333333333334
2016-03-25 07,1.0666666666666667
2016-03-31 09,13.904761904761905
2016-04-11 11,23.5
2016-04-13 05,1.375
2016-05-13 06,0.75
2016-05-22 05,0.5625
2016-05-26 21,6.470588235294118
2016-05-27 11,12.4
2016-05-28 20,6.666666666666667
2016-03-30 19,40.214285714285715
2016-03-31 08,5.0588235294117645
2016-04-01 17,10.333333333333334
2016-04-06 20,7.105263157894737
2016-04-13 08,14.8
2016-04-15 21,5.583333333333333
2016-04-17 03,7.8
2016-05-02 18,14.055555555555555
2016-05-04 09,55.0
2016-05-06 08,1.0
2016-05-07 18,2.6666666666666665
2016-05-17 02,31.666666666666668
2016-05-19 19,12.0
2016-05-25 11,5.84
2016-04-27 18,4.523809523809524
2016-03-31 04,1.1538461538461537
2016-04-09 09,3.3333333333333335
2016-04-17 05,0.5
2016-04-24 16,10.25
2016-05-05 00,0.9473684210526315
2016-03-22 02,0.16666666666666666
2016-03-22 12,12.130434782608695
2016-03-22 18,7.583333333333333
2016-04-12 15,14.777777777777779
2016-05-05 22,4.105263157894737
2016-05-21 17,138.0
2016-04-20 09,8.714285714285714
2016-05-02 02,0.7142857142857143
2016-05-02 05,15.090909090909092
2016-05-18 19,-0.5
2016-03-24 08,7.7
2016-03-31 22,8.0
2016-04-08 00,7.828571428571428
2016-04-09 02,3.5
2016-04-21 16,2.875
2016-04-23 01,0.0
2016-04-24 04,-1.0
2016-04-30 11,29.352941176470587
2016-05-21 23,42.6
2016-05-24 05,82.375
2016-05-25 01,16.692307692307693
2016-04-07 04,4.0
2016-05-04 18,11.884615384615385
2016-05-08 09,4.333333333333333
2016-05-14 00,3.6451612903225805
2016-05-20 08,11.8125
2016-03-21 09,3.142857142857143
2016-03-24 02,17.307692307692307
2016-04-04 13,16.9
2016-04-08 14,13.117647058823529
2016-04-18 04,0.42857142857142855
2016-04-21 15,40.3125
2016-04-21 19,9.647058823529411
2016-04-28 16,26.029411764705884
2016-04-28 17,3.5833333333333335
2016-04-29 19,7.0
2016-05-04 02,7.583333333333333
2016-05-05 01,0.375
2012-01-01 00,0.0
2016-03-24 03,1.6923076923076923
2016-04-08 04,4.384615384615385
2016-04-11 19,10.476190476190476
2016-04-18 10,2.6875
2016-04-24 01,0.4
2016-04-27 07,65.0
2016-04-30 04,0.0
2016-05-05 06,5.142857142857143
2016-05-28 06,0.0
2016-05-28 23,32.0
2016-04-09 14,13.1
2016-04-21 18,16.75
2016-04-24 00,7.5
2016-05-05 05,2.9444444444444446
2016-05-22 14,3.272727272727273
2016-03-25 09,1.4444444444444444
2016-03-29 09,19.823529411764707
2016-04-02 16,108.0
2016-04-13 10,5.181818181818182
2016-04-14 11,16.26086956521739
2016-04-16 03,0.0
2016-04-27 03,9.058823529411764
2016-05-15 17,26.818181818181817
2016-05-20 22,10.5
2016-04-15 19,38.76470588235294
2016-05-02 00,1.3478260869565217
2016-05-15 08,0.7777777777777778
2016-05-22 16,0.25
2016-03-21 15,13.217391304347826
2016-03-21 23,48.0
2016-03-23 03,2.875
2016-03-25 10,9.545454545454545
2016-03-30 00,2.814814814814815
2016-04-10 04,0.3333333333333333
2016-04-14 04,1.6153846153846154
2016-05-03 21,15.92
2016-05-09 04,2.5555555555555554
2016-05-13 11,4.739130434782608
2016-05-20 10,45.5
2016-05-31 11,15.071428571428571
2016-03-26 21,7.75
2016-03-30 15,3.6666666666666665
2016-03-31 02,0.5714285714285714
2016-04-15 15,10.736842105263158
2016-04-25 22,25.375
2016-05-02 06,6.5
2016-05-03 11,43.26315789473684
2016-05-16 02,0.7777777777777778
2016-05-17 19,2.533333333333333
2016-03-26 16,59.125
2016-03-27 02,0.0
2016-04-04 10,33.64705882352941
2016-04-04 21,14.655172413793103
2016-05-04 12,5.136363636363637
2016-05-25 21,12.666666666666666
2016-03-26 04,1.6
2016-04-02 20,0.5
2016-04-10 20,19.25
2016-04-22 05,8.8
2016-04-23 19,-0.14285714285714285
2016-04-26 18,10.583333333333334
2016-05-03 13,2.0
2016-05-22 03,0.3333333333333333
2016-05-29 12,0.8571428571428571
2016-03-21 12,30.652173913043477
2016-04-01 05,10.5
2016-04-19 11,1.75
2016-04-20 01,46.81818181818182
2016-04-29 22,6.6
2016-05-18 05,-0.1
2016-05-26 06,3.0454545454545454
2016-03-29 00,10.024390243902438
2016-04-02 05,1.8333333333333333
2016-04-03 17,22.25
2016-04-03 21,1.7777777777777777
2016-04-18 19,6.75
2016-04-26 17,38.53846153846154
2016-04-30 15,12.307692307692308
2016-05-23 00,5.0
2016-05-31 08,0.7857142857142857
2016-04-03 01,6.666666666666667
2016-04-08 02,13.0
2016-04-19 03,6.2
2016-04-20 00,11.894736842105264
2016-04-20 05,3.8181818181818183
2016-05-04 01,35.27272727272727
2016-05-06 02,64.42857142857143
2016-05-07 08,2.5
2016-05-13 00,7.541666666666667
2016-05-13 02,31.625
2016-05-20 19,2.727272727272727
2016-05-20 23,10.6
2016-03-25 01,10.846153846153847
2016-03-26 01,0.8
2016-03-26 19,0.16666666666666666
2016-04-02 03,3.3333333333333335
2016-04-14 02,12.785714285714286
2016-04-16 20,0.625
2016-04-24 23,33.0
2016-04-25 13,9.35
2016-05-11 19,16.714285714285715
2016-05-18 02,2.923076923076923
2016-05-24 12,31.647058823529413
2016-05-26 14,11.409090909090908
2016-05-27 05,0.0
2016-03-27 04,-1.0
2016-04-01 16,23.29787234042553
2016-04-07 05,2.25
2016-05-04 11,13.916666666666666
2016-05-05 10,56.5
2016-05-07 01,14.571428571428571
2016-05-15 03,4.5
2016-05-17 20,0.9090909090909091
2016-05-30 05,3.111111111111111
2016-03-24 07,27.4
2016-03-26 06,30.2
2016-05-02 09,1.4
2016-05-10 02,0.5714285714285714
2016-05-10 18,6.9
2016-05-15 14,28.166666666666668
2016-05-24 09,14.421052631578947
2016-05-27 00,30.81081081081081
2016-05-28 02,-0.3333333333333333
2016-03-21 10,17.291666666666668
2016-03-24 18,7.521739130434782
2016-04-11 06,38.78947368421053
2016-04-15 18,3.8461538461538463
2016-04-23 18,15.285714285714286
2016-04-26 06,1.4
2016-04-28 15,11.8
2016-03-31 19,59.333333333333336
2016-04-12 09,11.1875
2016-04-16 19,0.6
2016-05-02 11,10.777777777777779
2016-05-12 12,15.19047619047619
2016-05-20 18,4.869565217391305
2016-05-21 18,0.0
2016-03-24 11,128.76470588235293
2016-04-25 02,1.75
2016-05-04 06,2.2
2016-05-06 07,2.5
2016-05-07 06,0.0
2016-05-12 11,16.071428571428573
2016-05-16 22,3.875
2016-05-24 03,14.285714285714286
2016-05-30 22,14.9375
2016-03-25 13,26.555555555555557
2016-03-27 09,44.8
2016-04-04 22,23.3
2016-04-22 17,8.56
2016-04-25 06,1.1666666666666667
2016-05-12 22,1.625
2016-05-26 02,42.8
2016-05-28 19,1.75
2016-05-31 04,0.7058823529411765
2016-03-31 18,37.04761904761905
2016-04-02 08,0.0
2016-04-05 11,3.526315789473684
2016-04-06 01,4.769230769230769
2016-05-02 01,34.3
2016-05-13 03,5.529411764705882
2016-05-14 06,1.8333333333333333
2016-05-17 00,16.77777777777778
2016-05-24 10,9.458333333333334
2016-03-27 21,20.666666666666668
2016-03-29 18,15.058823529411764
2016-04-18 15,7.333333333333333
2016-04-27 09,25.727272727272727
2016-04-27 13,60.75
2016-05-06 21,31.9375
2016-05-11 00,5.888888888888889
2016-04-02 02,25.0
2016-04-02 14,43.5
2016-04-13 22,12.058823529411764
2016-04-18 07,38.333333333333336
2016-04-23 05,4.75
2016-04-30 01,4.4
2016-05-11 04,2.3
2016-05-22 22,7.826086956521739
2016-05-26 10,16.344827586206897
2016-05-28 21,0.0
2016-05-30 20,35.81818181818182
2016-04-02 21,0.25
2016-04-07 11,4.916666666666667
2016-04-15 16,13.521739130434783
2016-04-19 06,2.1666666666666665
2016-04-22 04,-0.14285714285714285
2016-05-07 07,6.2
2016-05-08 18,4.538461538461538
2016-05-22 06,8.2
2016-05-23 07,6.0
2016-05-23 18,40.357142857142854
2016-04-10 12,11.545454545454545
2016-04-19 02,37.0
2016-04-25 10,2.6666666666666665
2016-04-26 09,8.8125
2016-05-03 04,1.8
2016-03-30 23,9.266666666666667
2016-04-19 12,17.789473684210527
2016-04-26 19,4.846153846153846
2016-05-11 10,42.111111111111114
2016-05-23 09,9.851851851851851
2016-05-26 13,31.647058823529413
2016-05-26 18,193.82142857142858
2016-03-27 12,-1.0
2016-03-28 22,2.5714285714285716
2016-04-19 10,2.6666666666666665
2016-05-08 05,4.833333333333333
2016-05-12 23,6.095238095238095
2016-05-14 02,7.571428571428571
2016-05-15 02,0.0
2016-05-19 18,5.4
2016-05-23 17,7.777777777777778
2016-05-29 15,2.0
2016-05-29 20,10.666666666666666
2016-03-24 15,10.571428571428571
2016-03-24 21,0.7619047619047619
2016-04-03 04,72.16666666666667
2016-04-07 09,4.5
2016-04-07 20,8.333333333333334
2016-04-19 18,18.77777777777778
2016-04-28 14,17.724137931034484
