hour,avg_GooglePlus
2016-03-30 20,2.074074074074074
2016-04-07 06,0.6923076923076923
2016-04-09 18,5.8
2016-04-11 18,1.2727272727272727
2016-04-14 15,1.8222222222222222
2016-03-23 12,2.6
2016-03-24 14,4.5
2016-04-02 07,1.8571428571428572
2016-04-11 03,0.75
2016-04-11 17,5.0476190476190474
2016-04-20 20,2.9375
2016-05-02 20,1.1764705882352942
2016-05-23 05,0.8947368421052632
2016-05-26 07,1.4285714285714286
2016-05-28 03,1.0
2016-05-28 05,30.333333333333332
2016-04-25 17,1.6666666666666667
2016-04-28 08,0.26666666666666666
2016-04-28 22,1.411764705882353
2016-04-29 20,2.5
2016-05-04 00,0.76
2016-05-05 20,4.842105263157895
2016-05-19 09,0.0
2016-03-21 20,5.15
2016-03-22 13,1.2142857142857142
2016-04-21 06,0.25
2016-04-25 01,0.8333333333333334
2016-05-07 11,0.36363636363636365
2016-05-15 21,1.6
2016-05-21 01,2.3333333333333335
2016-05-22 15,0.5
2016-03-23 10,2.6363636363636362
2016-04-04 08,1.6666666666666667
2016-04-05 15,1.4545454545454546
2016-04-05 16,0.64
2016-04-08 13,1.36
2016-04-12 00,3.9166666666666665
2016-04-19 16,3.0689655172413794
2016-04-22 16,3.3157894736842106
2016-05-05 11,0.6153846153846154
2016-05-16 20,1.96
2016-05-18 18,0.0
2016-03-22 15,1.5454545454545454
2016-04-07 15,1.6896551724137931
2016-04-15 04,2.8
2016-04-20 21,4.842105263157895
2016-04-26 07,0.8571428571428571
2016-04-30 16,7.214285714285714
2016-05-18 09,1.0
2016-03-24 16,3.4
2016-03-26 03,7.833333333333333
2016-04-02 17,4.8
2016-04-07 00,0.41379310344827586
2016-04-11 02,0.875
2016-04-12 03,0.5714285714285714
2016-04-15 05,1.5454545454545454
2016-04-20 14,1.7692307692307692
2016-04-21 07,4.0
2016-05-06 19,3.0454545454545454
2016-05-07 22,4.8
2016-05-10 13,7.678571428571429
2016-05-14 03,3.5
2016-05-29 10,0.36363636363636365
2016-03-27 14,-0.25
2016-03-27 20,15.875
2016-04-07 08,0.75
2016-04-10 19,3.5454545454545454
2016-04-14 18,3.3043478260869565
2016-04-17 02,6.666666666666667
2016-04-25 15,7.333333333333333
2016-04-25 23,5.777777777777778
2016-05-17 03,2.7142857142857144
2016-05-23 12,4.142857142857143
2016-05-24 20,5.882352941176471
2016-05-26 12,7.55
2016-05-27 17,2.0
2016-03-24 06,1.0833333333333333
2016-03-28 05,0.5555555555555556
2016-04-05 00,1.7391304347826086
2016-05-03 05,2.125
2016-03-24 19,1.2
2016-03-29 02,2.0
2016-04-14 10,1.4090909090909092
2016-04-23 09,4.428571428571429
2016-04-29 02,0.4166666666666667
2016-05-04 19,4.428571428571429
2016-05-05 03,1.75
2016-05-15 13,5.6
2016-05-16 06,1.6875
2016-05-17 22,0.047619047619047616
2016-05-20 01,3.111111111111111
2016-05-23 19,2.25
2016-04-01 06,1.7058823529411764
2016-04-05 02,0.2727272727272727
2016-04-10 21,3.1666666666666665
2016-04-14 21,4.166666666666667
2016-04-20 10,0.8333333333333334
2016-04-21 13,0.7560975609756098
2016-04-26 20,0.5625
2016-05-03 02,5.555555555555555
2016-05-03 03,2.0
2016-05-12 09,0.6363636363636364
2016-05-21 15,3.3333333333333335
2016-03-24 17,2.217391304347826
2016-04-03 11,3.0
2016-04-04 05,1.0
2016-04-19 20,2.8125
2016-04-30 23,0.14285714285714285
2016-05-07 14,0.8571428571428571
2016-05-16 04,0.8333333333333334
2016-05-19 15,1.0
2016-04-27 19,4.115384615384615
2016-04-08 11,5.590909090909091
2016-04-09 04,3.3333333333333335
2016-04-22 07,1.4375
2016-04-26 12,2.7333333333333334
2016-04-28 00,0.52
2016-04-29 11,3.8461538461538463
2016-05-23 04,0.5714285714285714
2016-05-23 20,1.5454545454545454
2016-05-27 18,3.857142857142857
2016-05-28 01,1.8333333333333333
2016-04-13 13,2.3
2016-04-14 12,0.9545454545454546
2016-04-14 20,0.6111111111111112
2016-04-23 13,2.75
2016-05-13 19,2.0
2016-05-18 14,-0.75
2016-05-28 12,0.14285714285714285
2016-03-22 22,0.7894736842105263
2016-03-25 19,3.5833333333333335
2016-03-27 22,0.8
2016-03-28 10,2.909090909090909
2016-04-18 02,2.0
2016-05-11 11,6.666666666666667
2016-05-31 01,2.789473684210526
2016-03-21 21,16.636363636363637
2016-04-10 02,0.0
2016-04-11 10,2.5294117647058822
2016-04-12 23,5.571428571428571
2016-04-14 19,1.3783783783783783
2016-04-24 14,2.727272727272727
2016-04-27 20,0.9411764705882353
2016-04-27 21,0.875
2016-05-06 10,2.76
2016-05-30 02,1.75
2016-04-04 00,0.0625
2016-04-19 04,0.0
2016-04-27 12,1.8888888888888888
2016-04-29 17,3.4705882352941178
2016-05-18 13,-1.0
2016-03-28 00,0.38095238095238093
2016-04-03 05,0.0
2016-04-07 18,2.925925925925926
2016-04-25 04,-0.125
2016-04-28 18,2.357142857142857
2016-05-11 20,1.0555555555555556
2016-05-13 17,8.892857142857142
2016-05-14 10,0.14285714285714285
2016-05-22 07,0.2857142857142857
2016-05-26 00,2.24
2016-05-26 23,2.4444444444444446
2016-03-23 09,4.071428571428571
2016-03-30 21,3.888888888888889
2016-04-08 23,1.2307692307692308
2016-04-10 15,4.285714285714286
2016-04-21 02,0.9090909090909091
2016-04-21 11,7.1875
2016-03-24 12,9.695652173913043
2016-03-30 13,1.3333333333333333
2016-04-13 06,0.4
2016-04-16 17,4.545454545454546
2016-05-10 15,1.05
2016-05-14 19,12.0
2016-05-25 13,3.357142857142857
2016-05-30 03,0.6666666666666666
2016-05-18 22,0.0
2016-04-02 09,0.5
2016-04-05 23,1.4444444444444444
2016-05-03 14,1.6153846153846154
2016-05-05 16,3.7222222222222223
2016-05-18 00,-0.6071428571428571
2016-05-18 07,-0.875
2016-05-28 18,8.6
2016-05-30 21,1.1111111111111112
2016-03-30 07,0.375
2016-03-31 05,1.0476190476190477
2016-04-08 08,1.0714285714285714
2016-04-17 00,2.2142857142857144
2016-04-26 22,3.142857142857143
2016-04-27 05,0.16666666666666666
2016-05-02 22,1.7857142857142858
2016-05-10 23,1.1818181818181819
2016-05-12 18,6.857142857142857
2016-05-13 20,1.9473684210526316
2016-05-20 02,0.25
2016-05-24 07,2.076923076923077
2016-05-25 14,2.0714285714285716
2016-05-26 16,1.125
2016-05-30 09,3.8
2016-03-25 08,2.0833333333333335
2016-04-07 23,2.739130434782609
2016-04-09 00,0.4583333333333333
2016-04-09 19,2.5
2016-04-11 21,0.7368421052631579
2016-04-15 23,3.272727272727273
2016-04-22 00,3.6296296296296298
2016-04-24 05,0.5
2016-05-05 17,1.1
2016-05-06 14,1.1428571428571428
2016-05-07 13,10.0
2016-05-10 12,1.1428571428571428
2016-05-13 22,2.3333333333333335
2016-05-19 14,0.5
2016-03-21 17,3.1818181818181817
2016-03-23 07,0.6666666666666666
2016-04-01 15,5.6
2016-05-12 16,3.6666666666666665
2016-05-14 18,2.0
2016-05-15 00,0.75
2016-05-17 18,1.5
2016-05-19 01,-1.0
2016-05-21 20,1.1428571428571428
2016-05-23 08,4.2631578947368425
2016-05-27 10,5.333333333333333
2016-03-21 13,0.7391304347826086
2016-04-02 10,5.461538461538462
2016-04-07 13,1.1304347826086956
2016-04-08 06,1.4615384615384615
2016-04-09 13,2.0
2016-04-13 11,1.5
2016-04-19 14,0.6
2016-04-21 22,2.914285714285714
2016-04-24 06,0.2857142857142857
2016-04-28 11,2.388888888888889
2016-04-30 05,0.8333333333333334
2016-05-11 07,1.5
2016-05-22 01,0.5
2016-05-24 23,3.2941176470588234
2016-04-13 02,0.2857142857142857
2016-04-14 14,4.266666666666667
2016-05-02 17,2.25
2016-05-07 20,10.333333333333334
2016-05-17 15,2.8666666666666667
2016-05-18 03,-0.6875
2016-05-25 03,0.65
2016-05-25 09,3.24
2016-05-30 16,0.25
2016-04-21 00,1.1153846153846154
2016-04-26 03,5.0
2016-04-30 09,-0.14285714285714285
2016-04-30 19,0.8636363636363636
2016-05-14 04,8.25
2016-05-23 14,2.8333333333333335
2016-03-24 22,0.14285714285714285
2016-04-06 12,1.625
2016-04-26 16,2.8076923076923075
2016-04-29 10,1.0769230769230769
2016-05-06 20,2.2
2016-05-08 19,1.0
2016-05-12 06,0.8333333333333334
2016-05-17 08,3.2
2016-05-19 17,1.6363636363636365
2016-05-25 12,4.777777777777778
2016-04-07 17,4.095238095238095
2016-04-15 00,3.606060606060606
2016-04-16 11,2.888888888888889
2016-04-16 13,6.333333333333333
2016-04-22 21,2.3043478260869565
2016-04-25 19,1.8823529411764706
2016-04-27 11,2.3333333333333335
2016-05-08 00,0.5833333333333334
2016-05-16 21,3.4285714285714284
2016-05-17 12,2.533333333333333
2016-05-18 12,-1.0
2016-04-07 14,2.1739130434782608
2016-04-08 19,1.7647058823529411
2016-04-09 11,0.0
2016-04-09 16,4.75
2016-04-17 17,1.4285714285714286
2016-04-18 01,2.625
2016-04-19 00,2.6666666666666665
2016-04-29 14,0.5757575757575758
2016-05-04 23,2.769230769230769
2016-05-07 03,3.0
2016-05-09 00,-0.1
2016-05-12 08,0.13333333333333333
2016-05-16 09,1.8823529411764706
2016-05-21 22,3.888888888888889
2016-05-27 12,3.8620689655172415
2016-03-29 13,4.782608695652174
2016-04-06 11,1.375
2016-04-09 20,0.3333333333333333
2016-04-16 04,4.666666666666667
2016-04-17 09,2.142857142857143
2016-05-01 04,3.0
2016-05-01 08,1.6666666666666667
2016-05-17 04,1.0
2016-03-22 23,1.6875
2016-04-02 11,1.0
2016-04-13 12,0.9090909090909091
2016-04-19 08,0.36363636363636365
2016-05-01 07,1.3636363636363635
2016-05-02 04,2.6363636363636362
2016-05-09 18,2.4074074074074074
2016-05-11 18,4.0
2016-05-14 15,9.857142857142858
2016-05-17 13,2.0606060606060606
2016-05-24 06,0.15
2016-05-31 12,0.7391304347826086
2016-03-22 00,1.434782608695652
2016-04-08 21,2.272727272727273
2016-04-21 04,0.5
2016-05-08 15,0.2
2016-05-09 20,8.166666666666666
2016-05-28 07,1.1428571428571428
2016-04-27 22,5.5
2016-03-21 14,2.04
2016-03-22 01,3.5384615384615383
2016-03-23 21,8.076923076923077
2016-03-24 01,14.857142857142858
2016-04-06 19,2.9166666666666665
2016-04-17 07,4.0
2016-04-19 01,3.3333333333333335
2016-04-20 04,4.0
2016-04-20 15,3.92
2016-04-28 01,8.904761904761905
2016-05-05 02,10.75
2016-05-08 16,7.857142857142857
2016-05-21 05,4.75
2016-05-28 09,5.5
2016-05-30 07,2.25
2016-03-23 05,0.0
2016-04-07 01,0.5714285714285714
2016-04-14 03,1.1578947368421053
2016-04-23 20,1.6666666666666667
2016-04-23 21,0.0
2016-04-24 11,3.8
2016-03-26 22,0.2
2016-03-28 18,4.541666666666667
2016-04-12 20,1.7083333333333333
2016-04-26 15,1.5
2016-04-29 08,0.75
2016-04-29 09,3.1666666666666665
2016-05-06 13,2.1333333333333333
2016-05-16 14,1.5862068965517242
2016-03-30 12,0.6470588235294118
2016-03-31 01,6.545454545454546
2016-04-10 03,0.0
2016-05-06 05,0.7692307692307693
2016-05-30 23,2.3846153846153846
2016-03-22 09,0.5294117647058824
2016-03-26 08,4.0
2016-03-30 03,1.5384615384615385
2016-04-11 04,3.4545454545454546
2016-04-11 16,2.45
2016-04-20 02,2.5454545454545454
2016-05-09 19,3.6875
2016-05-12 19,4.0625
2016-05-29 04,3.2
2016-03-24 04,0.6923076923076923
2016-04-21 17,3.5
2016-05-03 06,2.0
2016-05-11 03,0.375
2016-05-17 05,1.6923076923076923
2016-05-21 12,2.7142857142857144
2016-03-24 13,1.3
2016-04-17 21,1.3076923076923077
2016-05-16 19,3.4
2016-05-19 08,0.6
2016-05-21 21,3.625
2016-05-24 14,1.5
2016-05-28 00,5.777777777777778
2016-05-28 11,1.4
2016-03-29 10,1.2727272727272727
2016-04-07 22,3.4545454545454546
2016-04-16 10,0.6
2016-04-20 08,3.9411764705882355
2016-05-01 21,1.7333333333333334
2016-05-08 21,1.8333333333333333
2016-05-11 09,1.2666666666666666
2016-05-13 05,0.2777777777777778
2016-05-24 11,3.7333333333333334
2016-05-30 15,0.9354838709677419
2016-03-29 04,2.0
2016-04-04 15,3.03125
2016-04-16 21,2.625
2016-04-23 07,2.5
2016-04-28 12,1.8275862068965518
2016-05-01 03,2.3636363636363638
2016-05-05 23,2.5
2016-05-13 23,1.0
2016-05-19 12,-1.0
2016-05-21 11,1.3333333333333333
2016-04-06 14,2.6363636363636362
2016-04-07 19,10.882352941176471
2016-05-01 18,0.6
2016-05-05 18,2.4545454545454546
2016-05-05 19,3.176470588235294
2016-05-10 19,3.85
2016-05-20 20,4.588235294117647
2016-05-26 08,1.7272727272727273
2016-03-26 23,2.2857142857142856
2016-03-28 23,0.6
2016-03-29 08,1.105263157894737
2016-04-03 10,2.0
2016-04-06 17,0.8260869565217391
2016-04-11 23,2.65
2016-04-12 01,1.5
2016-05-14 17,1.5
2016-05-21 04,0.0
2016-05-30 11,0.5454545454545454
2016-05-31 02,0.23076923076923078
2016-03-25 18,3.0
2016-03-31 17,2.9047619047619047
2016-04-09 01,2.0
2016-04-15 06,0.8333333333333334
2016-04-15 14,2.9545454545454546
2016-05-06 23,5.636363636363637
2016-05-12 21,2.7777777777777777
2016-05-20 07,2.3076923076923075
2016-05-21 03,1.125
2016-03-27 07,1.2857142857142858
2016-03-27 08,-0.6666666666666666
2016-04-07 10,9.4
2016-04-13 18,1.5
2016-04-16 00,1.4705882352941178
2016-05-09 23,0.30434782608695654
2016-05-25 05,1.4814814814814814
2016-05-31 13,0.9642857142857143
2016-04-20 17,3.9444444444444446
2016-05-18 04,-0.3
2016-03-25 02,0.375
2016-04-20 12,0.8260869565217391
2016-04-24 09,0.6923076923076923
2016-05-09 12,1.4375
2016-05-14 05,0.2
2016-05-17 01,1.6153846153846154
2016-05-21 07,1.5714285714285714
2016-05-21 09,0.0
2016-05-29 14,12.181818181818182
2016-03-22 21,1.2666666666666666
2016-04-04 12,1.0454545454545454
2016-04-09 15,0.5
2016-04-10 16,0.7272727272727273
2016-04-14 23,0.9130434782608695
2016-04-22 10,2.12
2016-05-23 16,2.8095238095238093
2016-05-26 03,2.9473684210526314
2016-05-27 08,2.25
2016-05-27 19,0.9545454545454546
2016-04-04 19,5.1
2016-04-06 04,5.166666666666667
2016-04-23 15,3.7777777777777777
2016-04-28 19,1.565217391304348
2016-04-29 06,4.625
2016-04-30 17,0.5
2016-05-03 16,4.333333333333333
2016-05-07 21,2.1666666666666665
2016-05-08 06,1.0
2016-05-10 03,1.3636363636363635
2016-05-20 09,3.076923076923077
2016-05-28 13,3.7777777777777777
2016-03-22 16,2.8823529411764706
2016-04-08 17,9.904761904761905
2016-04-09 07,0.14285714285714285
2016-04-17 08,0.0
2016-05-16 11,8.125
2016-05-16 15,3.740740740740741
2016-05-19 11,3.0
2016-03-28 04,2.0
2016-03-29 03,4.4
2016-04-11 09,0.23809523809523808
2016-04-28 23,4.214285714285714
2016-05-10 22,1.8666666666666667
2016-05-13 10,3.2857142857142856
2016-05-31 05,0.9411764705882353
2016-03-23 01,0.5555555555555556
2016-03-23 13,2.0
2016-03-30 05,0.625
2016-04-04 14,1.05
2016-04-25 12,8.666666666666666
2016-05-03 15,0.8214285714285714
2016-05-07 19,6.545454545454546
2016-05-07 23,4.0
2016-05-15 19,0.7857142857142857
2016-04-01 08,3.888888888888889
2016-04-05 09,0.6666666666666666
2016-04-13 03,0.21428571428571427
2016-04-18 20,4.5625
2016-04-20 06,0.0
2016-04-24 12,4.75
2016-04-29 05,0.18181818181818182
2016-03-21 16,0.7037037037037037
2016-04-17 10,2.0
2016-04-21 01,3.4347826086956523
2016-04-26 05,4.785714285714286
2016-05-16 03,1.0
2016-04-02 22,5.5
2016-04-05 13,1.588235294117647
2016-04-12 08,0.55
2016-04-16 08,1.3333333333333333
2016-03-29 01,1.9444444444444444
2016-04-12 22,2.125
2016-04-16 23,4.5
2016-05-06 09,0.5652173913043478
2016-05-06 16,2.857142857142857
2016-05-10 11,1.4705882352941178
2016-05-25 00,3.5384615384615383
2016-05-25 06,0.8125
2016-05-25 23,1.3333333333333333
2016-03-29 06,0.0
2016-05-03 08,1.2
2016-05-04 17,3.76
2016-05-06 00,0.7714285714285715
2016-05-10 00,0.8148148148148148
2016-05-11 01,2.857142857142857
2016-05-11 15,2.076923076923077
2016-05-14 13,5.0
2016-05-16 16,1.7058823529411764
2016-05-27 20,0.8333333333333334
2016-05-29 01,2.1666666666666665
2016-03-26 10,1.3636363636363635
2016-04-10 05,0.75
2016-04-17 14,1.0
2016-05-22 21,2.1818181818181817
2016-05-27 01,1.7142857142857142
2016-05-27 06,0.6923076923076923
2016-04-08 12,0.0
2016-04-18 06,0.16666666666666666
2016-04-19 07,0.8666666666666667
2016-04-19 13,3.5
2016-04-24 15,1.9166666666666667
2016-04-29 13,0.42857142857142855
2016-05-06 04,1.7
2016-05-25 17,1.6956521739130435
2016-05-26 15,1.2222222222222223
2016-04-02 23,0.4
2016-04-15 03,0.6842105263157895
2016-04-19 22,1.2857142857142858
2016-05-15 12,2.0625
2016-03-31 11,1.8636363636363635
2016-04-10 07,0.07692307692307693
2016-05-02 10,5.533333333333333
2016-05-08 02,1.0
2016-05-08 20,5.0
2016-05-14 16,1.9375
2016-05-21 19,5.0
2016-05-25 02,4.052631578947368
2016-05-27 09,14.25
2016-05-27 16,3.1666666666666665
2016-05-30 19,1.2105263157894737
2016-03-23 19,2.3529411764705883
2016-03-25 03,1.6666666666666667
2016-04-09 06,0.0
2016-04-11 15,3.388888888888889
2016-04-12 11,3.1666666666666665
2016-04-13 14,0.9565217391304348
2016-04-25 03,4.090909090909091
2016-05-12 07,0.19047619047619047
2016-05-19 21,3.3636363636363638
2016-05-27 04,1.0952380952380953
2016-04-14 17,8.1
2016-04-20 13,4.363636363636363
2016-05-04 15,0.7586206896551724
2016-05-07 02,15.8
2016-03-21 18,1.2105263157894737
2016-03-23 08,1.1428571428571428
2016-03-28 20,4.8
2016-03-29 16,4.230769230769231
2016-04-03 16,0.8571428571428571
2016-05-08 12,36.1
2016-05-17 17,0.6923076923076923
2016-03-21 11,5.333333333333333
2016-03-26 00,1.2272727272727273
2016-03-28 15,2.064516129032258
2016-04-04 16,2.0454545454545454
2016-04-10 22,6.2727272727272725
2016-04-13 09,0.1111111111111111
2016-04-29 21,8.846153846153847
2016-05-03 07,0.3333333333333333
2016-05-08 04,0.0
2016-03-23 18,10.473684210526315
2016-03-28 02,2.3
2016-03-29 20,8.0
2016-03-30 08,1.6956521739130435
2016-04-12 13,2.1
2016-04-13 23,1.4230769230769231
2016-04-17 12,2.3333333333333335
2016-05-22 00,20.625
2016-05-25 16,9.631578947368421
2016-03-24 09,58.333333333333336
2016-03-25 15,3.35
2016-03-27 19,1.1666666666666667
2016-04-04 01,0.625
2016-04-22 18,2.111111111111111
2016-04-28 02,1.2105263157894737
2016-05-10 09,0.07142857142857142
2016-05-20 06,0.375
2016-04-15 02,2.3333333333333335
2016-04-28 21,0.782608695652174
2016-05-10 04,1.5
2016-05-11 17,1.1875
2016-03-27 13,0.1111111111111111
2016-03-30 22,2.3125
2016-04-06 10,1.0
2016-04-18 11,1.7391304347826086
2016-04-22 09,3.2222222222222223
2016-04-27 10,1.5
2016-04-29 03,0.7142857142857143
2016-05-03 20,2.35
2016-05-09 09,0.8
2016-05-25 18,1.9090909090909092
2016-03-24 23,2.727272727272727
2016-04-13 01,5.7
2016-04-20 16,4.444444444444445
2016-04-30 14,1.1666666666666667
2016-05-12 17,2.0
2016-05-15 18,4.0
2016-05-18 10,-1.0
2016-05-19 03,4.0
2016-05-21 00,1.2
2016-05-29 07,0.0
2016-03-23 20,2.642857142857143
2016-03-24 20,0.8
2016-03-26 18,3.2
2016-04-09 22,5.75
2016-04-12 07,4.384615384615385
2016-04-12 10,0.8888888888888888
2016-04-27 00,1.3478260869565217
2016-05-10 01,4.0
2016-05-24 01,0.36363636363636365
2016-05-27 07,3.3846153846153846
2016-05-27 15,5.733333333333333
2016-04-01 04,0.875
2016-04-16 05,1.0
2016-04-22 06,0.8571428571428571
2016-04-22 14,9.0
2016-04-27 06,1.6
2016-05-07 04,1.25
2016-05-26 11,16.0
2016-05-29 18,1.9166666666666667
2016-05-31 10,5.25
2016-03-25 04,0.4444444444444444
2016-04-05 08,0.4
2016-04-23 08,-0.25
2016-05-01 13,1.6666666666666667
2016-05-14 08,0.25
2016-05-14 22,9.0
2016-05-19 16,5.0
2016-03-25 07,0.8
2016-03-31 09,1.4761904761904763
2016-04-11 11,1.6666666666666667
2016-04-13 05,5.75
2016-05-13 06,2.125
2016-05-22 05,0.3125
2016-05-26 21,3.764705882352941
2016-05-27 11,5.466666666666667
2016-05-28 20,4.833333333333333
2016-03-30 19,3.2142857142857144
2016-03-31 08,0.5882352941176471
2016-04-01 17,1.2777777777777777
2016-04-06 20,10.894736842105264
2016-04-13 08,7.6
2016-04-15 21,2.25
2016-04-17 03,2.0
2016-05-02 18,2.9444444444444446
2016-05-04 09,2.8461538461538463
2016-05-06 08,0.0
2016-05-07 18,3.888888888888889
2016-05-17 02,0.5
2016-05-19 19,0.36363636363636365
2016-05-25 11,3.0
2016-04-27 18,5.0
2016-03-31 04,2.1538461538461537
2016-04-09 09,2.6666666666666665
2016-04-17 05,1.8333333333333333
2016-04-24 16,17.25
2016-05-05 00,0.21052631578947367
2016-03-22 02,0.0
2016-03-22 12,1.608695652173913
2016-03-22 18,2.2083333333333335
2016-04-12 15,1.8148148148148149
2016-05-05 22,1.9473684210526316
2016-05-21 17,3.5714285714285716
2016-04-20 09,3.357142857142857
2016-05-02 02,13.142857142857142
2016-05-02 05,3.909090909090909
2016-05-18 19,-0.5
2016-03-24 08,2.8
2016-03-31 22,0.7777777777777778
2016-04-08 00,0.8285714285714286
2016-04-09 02,8.25
2016-04-21 16,6.75
2016-04-23 01,1.3333333333333333
2016-04-24 04,-1.0
2016-04-30 11,3.1176470588235294
2016-05-21 23,16.2
2016-05-24 05,3.0
2016-05-25 01,2.0
2016-04-07 04,1.1666666666666667
2016-05-04 18,6.769230769230769
2016-05-08 09,1.5333333333333334
2016-05-14 00,1.8064516129032258
2016-05-20 08,4.4375
2016-03-21 09,3.761904761904762
2016-03-24 02,2.3076923076923075
2016-04-04 13,1.9333333333333333
2016-04-08 14,4.529411764705882
2016-04-18 04,0.0
2016-04-21 15,1.78125
2016-04-21 19,1.2941176470588236
2016-04-28 16,0.9705882352941176
2016-04-28 17,0.8333333333333334
2016-04-29 19,3.5555555555555554
2016-05-04 02,1.8333333333333333
2016-05-05 01,1.125
2012-01-01 00,
2016-03-24 03,0.6153846153846154
2016-04-08 04,1.8461538461538463
2016-04-11 19,3.0476190476190474
2016-04-18 10,4.4375
2016-04-24 01,1.8
2016-04-27 07,0.75
2016-04-30 04,0.0
2016-05-05 06,0.8571428571428571
2016-05-28 06,0.0
2016-05-28 23,3.2
2016-04-09 14,2.7
2016-04-21 18,1.375
2016-04-24 00,1.1
2016-05-05 05,0.7777777777777778
2016-05-22 14,2.3636363636363638
2016-03-25 09,2.4444444444444446
2016-03-29 09,1.8235294117647058
2016-04-02 16,25.0
2016-04-13 10,0.8181818181818182
2016-04-14 11,1.3043478260869565
2016-04-16 03,14.5
2016-04-27 03,1.411764705882353
2016-05-15 17,2.727272727272727
2016-05-20 22,6.0
2016-04-15 19,3.3529411764705883
2016-05-02 00,0.21739130434782608
2016-05-15 08,6.111111111111111
2016-05-22 16,0.75
2016-03-21 15,2.4782608695652173
2016-03-21 23,4.538461538461538
2016-03-23 03,0.5
2016-03-25 10,1.3636363636363635
2016-03-30 00,0.2962962962962963
2016-04-10 04,0.6666666666666666
2016-04-14 04,0.38461538461538464
2016-05-03 21,1.16
2016-05-09 04,0.3333333333333333
2016-05-13 11,2.739130434782609
2016-05-20 10,0.4
2016-05-31 11,1.7857142857142858
2016-03-26 21,7.875
2016-03-30 15,3.272727272727273
2016-03-31 02,0.5714285714285714
2016-04-15 15,1.5789473684210527
2016-04-25 22,0.75
2016-05-02 06,0.5
2016-05-03 11,2.8421052631578947
2016-05-16 02,0.5555555555555556
2016-05-17 19,1.4
2016-03-26 16,12.375
2016-03-27 02,-0.3333333333333333
2016-04-04 10,5.647058823529412
2016-04-04 21,1.8620689655172413
2016-05-04 12,0.8636363636363636
2016-05-25 21,6.333333333333333
2016-03-26 04,1.6
2016-04-02 20,0.5
2016-04-10 20,4.0
2016-04-22 05,2.2
2016-04-23 19,0.7142857142857143
2016-04-26 18,4.666666666666667
2016-05-03 13,1.0
2016-05-22 03,2.0
2016-05-29 12,0.5714285714285714
2016-03-21 12,1.391304347826087
2016-04-01 05,2.5833333333333335
2016-04-19 11,0.375
2016-04-20 01,1.2727272727272727
2016-04-29 22,1.5
2016-05-18 05,-0.6
2016-05-26 06,2.1363636363636362
2016-03-29 00,1.1951219512195121
2016-04-02 05,1.6666666666666667
2016-04-03 17,2.625
2016-04-03 21,-0.1111111111111111
2016-04-18 19,4.958333333333333
2016-04-26 17,3.3076923076923075
2016-04-30 15,11.384615384615385
2016-05-23 00,0.967741935483871
2016-05-31 08,0.14285714285714285
2016-04-03 01,2.6666666666666665
2016-04-08 02,1.5
2016-04-19 03,0.4
2016-04-20 00,0.9473684210526315
2016-04-20 05,0.9090909090909091
2016-05-04 01,2.0
2016-05-06 02,3.0
2016-05-07 08,1.0
2016-05-13 00,2.1458333333333335
2016-05-13 02,0.75
2016-05-20 19,5.2727272727272725
2016-05-20 23,3.0
2016-03-25 01,3.076923076923077
2016-03-26 01,0.9
2016-03-26 19,2.8333333333333335
2016-04-02 03,1.6666666666666667
2016-04-14 02,2.857142857142857
2016-04-16 20,4.0
2016-04-24 23,3.5833333333333335
2016-04-25 13,1.5
2016-05-11 19,1.0
2016-05-18 02,-0.15384615384615385
2016-05-24 12,1.2352941176470589
2016-05-26 14,4.136363636363637
2016-05-27 05,0.9166666666666666
2016-03-27 04,-1.0
2016-04-01 16,3.404255319148936
2016-04-07 05,0.5
2016-05-04 11,2.0
2016-05-05 10,15.8
2016-05-07 01,4.571428571428571
2016-05-15 03,1.0
2016-05-17 20,0.6818181818181818
2016-05-30 05,0.4444444444444444
2016-03-24 07,7.0
2016-03-26 06,1.8
2016-05-02 09,0.2
2016-05-10 02,0.2857142857142857
2016-05-10 18,0.65
2016-05-15 14,1.75
2016-05-24 09,2.1052631578947367
2016-05-27 00,2.972972972972973
2016-05-28 02,1.3333333333333333
2016-03-21 10,1.7916666666666667
2016-03-24 18,3.0434782608695654
2016-04-11 06,0.5263157894736842
2016-04-15 18,1.4615384615384615
2016-04-23 18,8.428571428571429
2016-04-26 06,1.4
2016-04-28 15,5.4
2016-03-31 19,6.791666666666667
2016-04-12 09,0.8125
2016-04-16 19,3.0
2016-05-02 11,0.8333333333333334
2016-05-12 12,1.2857142857142858
2016-05-20 18,1.4782608695652173
2016-05-21 18,1.2857142857142858
2016-03-24 11,18.294117647058822
2016-04-25 02,2.875
2016-05-04 06,0.3
2016-05-06 07,0.3
2016-05-07 06,0.0
2016-05-12 11,1.7142857142857142
2016-05-16 22,4.5
2016-05-24 03,4.714285714285714
2016-05-30 22,0.4375
2016-03-25 13,0.8888888888888888
2016-03-27 09,-0.4
2016-04-04 22,3.05
2016-04-22 17,1.4
2016-04-25 06,1.0
2016-05-12 22,1.0625
2016-05-26 02,0.6
2016-05-28 19,3.0
2016-05-31 04,-0.058823529411764705
2016-03-31 18,7.476190476190476
2016-04-02 08,1.3333333333333333
2016-04-05 11,0.9473684210526315
2016-04-06 01,1.3076923076923077
2016-05-02 01,0.2
2016-05-13 03,4.823529411764706
2016-05-14 06,1.3333333333333333
