hour,avg_Facebook
2016-04-25 23,131.22222222222223
2016-05-17 03,49.142857142857146
2016-05-23 12,23.428571428571427
2016-05-24 20,139.76470588235293
2016-05-26 12,76.4
2016-05-27 17,304.6666666666667
2016-03-24 06,145.08333333333334
2016-03-28 05,2.7777777777777777
2016-04-05 00,131.3913043478261
2016-05-03 05,33.625
2016-03-24 19,83.33333333333333
2016-03-29 02,198.8695652173913
2016-04-14 10,23.636363636363637
2016-04-23 09,92.14285714285714
2016-04-29 02,2.0
2016-05-04 19,123.23809523809524
2016-05-05 03,27.125
2016-05-15 13,117.6
2016-05-16 06,22.0
2016-05-17 22,24.904761904761905
2016-05-20 01,108.33333333333333
2016-05-23 19,64.33333333333333
2016-04-01 06,31.58823529411765
2016-04-05 02,8.363636363636363
2016-04-10 21,24.333333333333332
2016-04-14 21,94.45833333333333
2016-04-20 10,64.05555555555556
2016-04-21 13,35.609756097560975
2016-04-26 20,21.0625
2016-05-03 02,232.66666666666666
2016-05-03 03,98.0
2016-05-12 09,5.818181818181818
2016-05-21 15,123.83333333333333
2016-03-24 17,45.08695652173913
2016-04-03 11,145.16666666666666
2016-04-04 05,54.95238095238095
2016-04-19 20,107.5
2016-04-30 23,5.571428571428571
2016-05-07 14,43.07142857142857
2016-05-16 04,6.833333333333333
2016-05-19 15,21.75
2016-04-27 19,50.26923076923077
2016-04-08 11,197.9090909090909
2016-04-09 04,3.3333333333333335
2016-04-22 07,12.3125
2016-04-26 12,39.46666666666667
2016-04-28 00,41.28
2016-04-29 11,54.0
2016-05-23 04,4.857142857142857
2016-05-23 20,59.90909090909091
2016-05-27 18,112.71428571428571
2016-05-28 01,1392.8333333333333
2016-04-13 13,124.65
2016-04-14 12,32.72727272727273
2016-04-14 20,23.333333333333332
2016-04-23 13,87.91666666666667
2016-05-13 19,335.28
2016-05-18 14,0.0
2016-05-28 12,61.714285714285715
2016-03-22 22,53.36842105263158
2016-03-25 19,19.666666666666668
2016-03-27 22,62.1
2016-03-28 10,53.22727272727273
2016-04-18 02,53.875
2016-05-11 11,5.666666666666667
2016-05-31 01,72.89473684210526
2016-03-21 21,304.3636363636364
2016-04-10 02,4.333333333333333
2016-04-11 10,163.52941176470588
2016-04-12 23,170.5
2016-04-14 19,42.027027027027025
2016-04-24 14,117.0909090909091
2016-04-27 20,28.823529411764707
2016-04-27 21,16.3125
2016-05-06 10,325.84
2016-05-30 02,18.166666666666668
2016-04-04 00,10.6875
2016-04-19 04,16.666666666666668
2016-04-27 12,23.77777777777778
2016-04-29 17,155.88235294117646
2016-05-18 13,-1.0
2016-03-28 00,12.857142857142858
2016-04-03 05,0.0
2016-04-07 18,110.55555555555556
2016-04-25 04,27.75
2016-04-28 18,91.85714285714286
2016-05-11 20,22.166666666666668
2016-05-13 17,592.1785714285714
2016-05-14 10,0.8571428571428571
2016-05-22 07,22.142857142857142
2016-05-26 00,50.96
2016-05-26 23,111.55555555555556
2016-03-23 09,146.14285714285714
2016-03-30 21,40.55555555555556
2016-04-08 23,55.46153846153846
2016-04-10 15,308.5
2016-04-21 02,123.27272727272727
2016-04-21 11,210.0625
2016-03-24 12,115.56521739130434
2016-03-30 13,17.966666666666665
2016-04-13 06,13.8
2016-04-16 17,42.18181818181818
2016-05-10 15,18.85
2016-05-14 19,373.92
2016-05-25 13,70.92857142857143
2016-05-30 03,5.2
2016-05-18 22,8.5
2016-04-02 09,9.75
2016-04-05 23,34.77777777777778
2016-05-03 14,55.53846153846154
2016-05-05 16,98.38888888888889
2016-05-18 00,2.3035714285714284
2016-05-18 07,-1.0
2016-05-28 18,181.4
2016-05-30 21,33.0
2016-03-30 07,14.1875
2016-03-31 05,57.523809523809526
2016-04-08 08,14.5
2016-04-17 00,26.0
2016-04-26 22,41.57142857142857
2016-04-27 05,3.5
2016-05-02 22,55.92857142857143
2016-05-10 23,50.77272727272727
2016-05-12 18,251.96428571428572
2016-05-13 20,247.42105263157896
2016-05-20 02,43.5
2016-05-24 07,64.76923076923077
2016-05-25 14,63.285714285714285
2016-05-26 16,143.33333333333334
2016-05-30 09,92.86666666666666
2016-03-25 08,16.5
2016-04-07 23,122.17391304347827
2016-04-09 00,44.666666666666664
2016-04-09 19,443.6666666666667
2016-04-11 21,30.789473684210527
2016-04-15 23,173.9090909090909
2016-04-22 00,29.074074074074073
2016-04-24 05,27.5
2016-05-05 17,63.5
2016-05-06 14,60.19047619047619
2016-05-07 13,108.5
2016-05-10 12,36.38095238095238
2016-05-13 22,329.1904761904762
2016-05-19 14,0.5
2016-03-21 17,33.22727272727273
2016-03-23 07,5.833333333333333
2016-04-01 15,209.2
2016-05-12 16,51.523809523809526
2016-05-14 18,130.375
2016-05-15 00,26.25
2016-05-17 18,45.36363636363637
2016-05-19 01,-1.0
2016-05-21 20,26.142857142857142
2016-05-23 08,135.73684210526315
2016-05-27 10,140.66666666666666
2016-03-21 13,20.26086956521739
2016-04-02 10,136.76923076923077
2016-04-07 13,89.26086956521739
2016-04-08 06,33.69230769230769
2016-04-09 13,39.25
2016-04-13 11,17.444444444444443
2016-04-19 14,32.85
2016-04-21 22,85.65714285714286
2016-04-24 06,48.42857142857143
2016-04-28 11,63.611111111111114
2016-04-30 05,213.83333333333334
2016-05-11 07,13.9
2016-05-22 01,14.0
2016-05-24 23,78.05882352941177
2016-04-13 02,4.285714285714286
2016-04-14 14,115.5
2016-05-02 17,28.678571428571427
2016-05-07 20,419.0
2016-05-17 15,69.26666666666667
2016-05-18 03,0.3125
2016-05-25 03,100.65
2016-05-25 09,90.32
2016-05-30 16,15.4
2016-04-21 00,19.153846153846153
2016-04-26 03,114.18181818181819
2016-04-30 09,8.428571428571429
2016-04-30 19,12.090909090909092
2016-05-14 04,773.25
2016-05-23 14,88.0
2016-03-24 22,7.714285714285714
2016-04-06 12,21.541666666666668
2016-04-26 16,45.65384615384615
2016-04-29 10,24.307692307692307
2016-05-06 20,96.6
2016-05-08 19,35.2
2016-05-12 06,13.666666666666666
2016-05-17 08,17.5
2016-05-19 17,53.27272727272727
2016-05-25 12,40.2962962962963
2016-04-07 17,248.52380952380952
2016-04-15 00,74.24242424242425
2016-04-16 11,124.22222222222223
2016-04-16 13,87.83333333333333
2016-04-22 21,175.47826086956522
2016-04-25 19,29.41176470588235
2016-04-27 11,61.0
2016-05-08 00,16.333333333333332
2016-05-16 21,117.71428571428571
2016-05-17 12,14.2
2016-05-18 12,-1.0
2016-04-07 14,50.47826086956522
2016-04-08 19,103.82352941176471
2016-04-09 11,14.352941176470589
2016-04-09 16,150.875
2016-04-17 17,54.57142857142857
2016-04-18 01,89.0
2016-04-19 00,55.121212121212125
2016-04-29 14,49.0
2016-05-04 23,81.3076923076923
2016-05-07 03,76.66666666666667
2016-05-09 00,12.8
2016-05-12 08,8.866666666666667
2016-05-16 09,119.6470588235294
2016-05-21 22,143.0
2016-05-27 12,21.03448275862069
2016-03-29 13,204.7391304347826
2016-04-06 11,92.40625
2016-04-09 20,4.166666666666667
2016-04-16 04,353.0
2016-04-17 09,136.85714285714286
2016-05-01 04,550.9333333333333
2016-05-01 08,87.5
2016-05-17 04,62.4
2016-03-22 23,20.25
2016-04-02 11,72.2
2016-04-13 12,8.363636363636363
2016-04-19 08,34.81818181818182
2016-05-01 07,109.18181818181819
2016-05-02 04,44.90909090909091
2016-05-09 18,45.74074074074074
2016-05-11 18,67.89473684210526
2016-05-14 15,114.28571428571429
2016-05-17 13,25.87878787878788
2016-05-24 06,10.45
2016-05-31 12,14.217391304347826
2016-03-22 00,187.7608695652174
2016-04-08 21,164.1818181818182
2016-04-21 04,194.33333333333334
2016-05-08 15,63.8
2016-05-09 20,440.6111111111111
2016-05-28 07,46.0
2016-04-27 22,67.78571428571429
2016-03-21 14,283.88
2016-03-22 01,51.38461538461539
2016-03-23 21,885.1538461538462
2016-03-24 01,578.0
2016-04-06 19,126.41666666666667
2016-04-17 07,63.2
2016-04-19 01,107.83333333333333
2016-04-20 04,63.57142857142857
2016-04-20 15,66.32
2016-04-28 01,101.0
2016-05-05 02,127.25
2016-05-08 16,132.28571428571428
2016-05-21 05,96.0
2016-05-28 09,10.75
2016-05-30 07,91.33333333333333
2016-03-23 05,11.0
2016-04-07 01,15.571428571428571
2016-04-14 03,16.42105263157895
2016-04-23 20,43.166666666666664
2016-04-23 21,9.2
2016-04-24 11,101.8
2016-03-26 22,35.0
2016-03-28 18,189.70833333333334
2016-04-12 20,30.333333333333332
2016-04-26 15,106.125
2016-04-29 08,15.4
2016-04-29 09,26.166666666666668
2016-05-06 13,60.56666666666667
2016-05-16 14,21.137931034482758
2016-03-30 12,7.205882352941177
2016-03-31 01,66.13636363636364
2016-04-10 03,0.5
2016-05-06 05,25.692307692307693
2016-05-30 23,109.38461538461539
2016-03-22 09,39.64705882352941
2016-03-26 08,4.5
2016-03-30 03,270.61538461538464
2016-04-11 04,14.090909090909092
2016-04-11 16,70.95
2016-04-20 02,17.727272727272727
2016-05-09 19,66.875
2016-05-12 19,117.125
2016-05-29 04,84.2
2016-03-24 04,3.4615384615384617
2016-04-21 17,60.36363636363637
2016-05-03 06,9.0
2016-05-11 03,16.25
2016-05-17 05,15.076923076923077
2016-05-21 12,113.14285714285714
2016-03-24 13,70.2
2016-04-17 21,16.307692307692307
2016-05-16 19,96.85714285714286
2016-05-19 08,6.4
2016-05-21 21,108.875
2016-05-24 14,32.642857142857146
2016-05-28 00,612.9444444444445
2016-05-28 11,39.4
2016-03-29 10,51.22727272727273
2016-04-07 22,121.27272727272727
2016-04-16 10,27.4
2016-04-20 08,21.352941176470587
2016-05-01 21,74.46666666666667
2016-05-08 21,53.333333333333336
2016-05-11 09,13.733333333333333
2016-05-13 05,11.277777777777779
2016-05-24 11,83.6
2016-05-30 15,36.58064516129032
2016-03-29 04,115.54545454545455
2016-04-04 15,47.84375
2016-04-16 21,2387.625
2016-04-23 07,31.5
2016-04-28 12,157.24137931034483
2016-05-01 03,251.0909090909091
2016-05-05 23,37.4375
2016-05-13 23,30.0
2016-05-19 12,-1.0
2016-05-21 11,61.55555555555556
2016-04-06 14,33.22727272727273
2016-04-07 19,206.52941176470588
2016-05-01 18,17.7
2016-05-05 18,36.77272727272727
2016-05-05 19,141.41176470588235
2016-05-10 19,84.8
2016-05-20 20,75.58823529411765
2016-05-26 08,54.0
2016-03-26 23,48.42857142857143
2016-03-28 23,23.333333333333332
2016-03-29 08,99.3157894736842
2016-04-03 10,1.0
2016-04-06 17,26.52173913043478
2016-04-11 23,128.5
2016-04-12 01,62.0
2016-05-14 17,14.5
2016-05-21 04,4.428571428571429
2016-05-30 11,29.40909090909091
2016-05-31 02,4.384615384615385
2016-03-25 18,66.70588235294117
2016-03-31 17,84.71428571428571
2016-04-09 01,132.46666666666667
2016-04-15 06,2.0
2016-04-15 14,62.59090909090909
2016-05-06 23,116.45454545454545
2016-05-12 21,36.0
2016-05-20 07,36.92307692307692
2016-05-21 03,6.625
2016-03-27 07,27.285714285714285
2016-03-27 08,-0.5
2016-04-07 10,61.8
2016-04-13 18,28.65
2016-04-16 00,25.764705882352942
2016-05-09 23,28.82608695652174
2016-05-25 05,60.55555555555556
2016-05-31 13,20.285714285714285
2016-04-20 17,220.83333333333334
2016-05-18 04,0.6
2016-03-25 02,11.75
2016-04-20 12,5.869565217391305
2016-04-24 09,16.46153846153846
2016-05-09 12,144.125
2016-05-14 05,22.1
2016-05-17 01,48.30769230769231
2016-05-21 07,92.14285714285714
2016-05-21 09,7.857142857142857
2016-05-29 14,1288.3636363636363
2016-03-22 21,92.2
2016-04-04 12,77.4090909090909
2016-04-09 15,15.666666666666666
2016-04-10 16,8.636363636363637
2016-04-14 23,42.0
2016-04-22 10,83.76
2016-05-23 16,59.95238095238095
2016-05-26 03,93.78947368421052
2016-05-27 08,81.58333333333333
2016-05-27 19,25.772727272727273
2016-04-04 19,120.05
2016-04-06 04,113.66666666666667
2016-04-23 15,39.111111111111114
2016-04-28 19,103.30434782608695
2016-04-29 06,48.375
2016-04-30 17,2.375
2016-05-03 16,76.07407407407408
2016-05-07 21,115.16666666666667
2016-05-08 06,18.4
2016-05-10 03,262.1818181818182
2016-05-20 09,38.76923076923077
2016-05-28 13,53.333333333333336
2016-03-22 16,109.52941176470588
2016-04-08 17,88.80952380952381
2016-04-09 07,51.285714285714285
2016-04-17 08,8.0
2016-05-16 11,43.291666666666664
2016-05-16 15,71.96296296296296
2016-05-19 11,9.0
2016-03-28 04,6.714285714285714
2016-03-29 03,257.4
2016-04-11 09,12.333333333333334
2016-04-28 23,182.57142857142858
2016-05-10 22,52.2
2016-05-13 10,182.1904761904762
2016-05-31 05,10.705882352941176
2016-03-23 01,17.11111111111111
2016-03-23 13,22.555555555555557
2016-03-30 05,7.375
2016-04-04 14,20.3
2016-04-25 12,389.77777777777777
2016-05-03 15,13.464285714285714
2016-05-07 19,202.36363636363637
2016-05-07 23,156.3
2016-05-15 19,54.214285714285715
2016-04-01 08,245.77777777777777
2016-04-05 09,17.041666666666668
2016-04-13 03,8.857142857142858
2016-04-18 20,85.125
2016-04-20 06,16.09090909090909
2016-04-24 12,148.5
2016-04-29 05,7.545454545454546
2016-03-21 16,12.851851851851851
2016-04-17 10,10.5
2016-04-21 01,138.7391304347826
2016-04-26 05,139.78571428571428
2016-05-16 03,32.75
2016-04-02 22,100.16666666666667
2016-04-05 13,102.88235294117646
2016-04-12 08,7.35
2016-04-16 08,45.0
2016-03-29 01,82.0
2016-04-12 22,21.125
2016-04-16 23,92.2
2016-05-06 09,13.304347826086957
2016-05-06 16,268.42857142857144
2016-05-10 11,32.88235294117647
2016-05-25 00,84.34615384615384
2016-05-25 06,10.6875
2016-05-25 23,47.666666666666664
2016-03-29 06,21.9
2016-05-03 08,7.8
2016-05-04 17,74.2
2016-05-06 00,57.94285714285714
2016-05-10 00,97.51851851851852
2016-05-11 01,65.07142857142857
2016-05-11 15,17.0
2016-05-14 13,43.8
2016-05-16 16,163.7058823529412
2016-05-27 20,14.583333333333334
2016-05-29 01,30.333333333333332
2016-03-26 10,35.45454545454545
2016-04-10 05,6.5
2016-04-17 14,32.5
2016-05-22 21,43.36363636363637
2016-05-27 01,98.33333333333333
2016-05-27 06,14.0
2016-04-08 12,15.090909090909092
2016-04-18 06,4.75
2016-04-19 07,10.4
2016-04-19 13,130.57142857142858
2016-04-24 15,104.75
2016-04-29 13,12.619047619047619
2016-05-06 04,55.2
2016-05-25 17,56.30434782608695
2016-05-26 15,45.388888888888886
2016-04-02 23,9.6
2016-04-15 03,30.526315789473685
2016-04-19 22,40.714285714285715
2016-05-15 12,83.9375
2016-03-31 11,24.454545454545453
2016-04-10 07,33.38461538461539
2016-05-02 10,163.4
2016-05-08 02,10.444444444444445
2016-05-08 20,24.5
2016-05-14 16,77.9375
2016-05-21 19,175.2
2016-05-25 02,72.36842105263158
2016-05-27 09,678.125
2016-05-27 16,108.41666666666667
2016-05-30 19,22.263157894736842
2016-03-23 19,147.76470588235293
2016-03-25 03,21.333333333333332
2016-04-09 06,20.0
2016-04-11 15,82.16666666666667
2016-04-12 11,35.611111111111114
2016-04-13 14,23.47826086956522
2016-04-25 03,92.27272727272727
2016-05-12 07,10.0
2016-05-19 21,59.36363636363637
2016-05-27 04,26.666666666666668
2016-04-14 17,207.1
2016-04-20 13,57.72727272727273
2016-05-04 15,45.93103448275862
2016-05-07 02,245.4
2016-03-21 18,87.05263157894737
2016-03-23 08,53.07142857142857
2016-03-28 20,175.8
2016-03-29 16,28.884615384615383
2016-04-03 16,20.142857142857142
2016-05-08 12,909.2
2016-05-17 17,29.807692307692307
2016-03-21 11,75.25
2016-03-26 00,35.22727272727273
2016-03-28 15,49.645161290322584
2016-04-04 16,40.68181818181818
2016-04-10 22,276.45454545454544
2016-04-13 09,7.111111111111111
2016-04-29 21,197.92307692307693
2016-05-03 07,4.555555555555555
2016-05-08 04,2.0
2016-03-23 18,431.42105263157896
2016-03-28 02,5.7
2016-03-29 20,457.17391304347825
2016-03-30 08,20.08695652173913
2016-04-12 13,21.45
2016-04-13 23,18.03846153846154
2016-04-17 12,29.333333333333332
2016-05-22 00,714.625
2016-05-25 16,80.3157894736842
2016-03-24 09,1523.5555555555557
2016-03-25 15,50.0
2016-03-27 19,192.16666666666666
2016-04-04 01,115.5
2016-04-22 18,63.72222222222222
2016-04-28 02,75.63157894736842
2016-05-10 09,0.6428571428571429
2016-05-20 06,3.0
2016-04-15 02,119.16666666666667
2016-04-28 21,37.17391304347826
2016-05-10 04,313.6
2016-05-11 17,10.8125
2016-03-27 13,51.44444444444444
2016-03-30 22,38.1875
2016-04-06 10,52.92857142857143
2016-04-18 11,37.43478260869565
2016-04-22 09,184.11111111111111
2016-04-27 10,78.16666666666667
2016-04-29 03,11.714285714285714
2016-05-03 20,86.1
2016-05-09 09,8.733333333333333
2016-05-25 18,45.27272727272727
2016-03-24 23,75.54545454545455
2016-04-13 01,130.6
2016-04-20 16,69.94444444444444
2016-04-30 14,46.111111111111114
2016-05-12 17,73.88
2016-05-15 18,169.16666666666666
2016-05-18 10,-1.0
2016-05-19 03,454.0
2016-05-21 00,91.9
2016-05-29 07,5.5
2016-03-23 20,187.35714285714286
2016-03-24 20,20.8
2016-03-26 18,257.2
2016-04-09 22,324.75
2016-04-12 07,62.38461538461539
2016-04-12 10,13.944444444444445
2016-04-27 00,25.695652173913043
2016-05-10 01,263.75
2016-05-24 01,44.72727272727273
2016-05-27 07,51.76923076923077
2016-05-27 15,149.66666666666666
2016-04-01 04,10.125
2016-04-16 05,37.0
2016-04-22 06,27.714285714285715
2016-04-22 14,117.61538461538461
2016-04-27 06,15.1
2016-05-07 04,7.0
2016-05-26 11,284.1875
2016-05-29 18,81.91666666666667
2016-05-31 10,57.208333333333336
2016-03-25 04,28.11111111111111
2016-04-05 08,123.1
2016-04-23 08,1.0
2016-05-01 13,54.666666666666664
2016-05-14 08,23.5
2016-05-14 22,17.0
2016-05-19 16,187.33333333333334
2016-03-25 07,9.666666666666666
2016-03-31 09,35.095238095238095
2016-04-11 11,20.38888888888889
2016-04-13 05,155.5
2016-05-13 06,647.25
2016-05-22 05,9.0625
2016-05-26 21,84.82352941176471
2016-05-27 11,604.2
2016-05-28 20,209.83333333333334
2016-03-30 19,59.75
2016-03-31 08,13.176470588235293
2016-04-01 17,25.86111111111111
2016-04-06 20,604.1052631578947
2016-04-13 08,734.0
2016-04-15 21,66.25
2016-04-17 03,90.0
2016-05-02 18,70.44444444444444
2016-05-04 09,63.84615384615385
2016-05-06 08,1.4444444444444444
2016-05-07 18,104.55555555555556
2016-05-17 02,4.166666666666667
2016-05-19 19,5.545454545454546
2016-05-25 11,34.28
2016-04-27 18,194.85714285714286
2016-03-31 04,88.6923076923077
2016-04-09 09,13.0
2016-04-17 05,24.166666666666668
2016-04-24 16,740.875
2016-05-05 00,326.89473684210526
2016-03-22 02,2.0
2016-03-22 12,88.3913043478261
2016-03-22 18,149.45833333333334
2016-04-12 15,41.666666666666664
2016-05-05 22,93.78947368421052
2016-05-21 17,94.0
2016-04-20 09,94.14285714285714
2016-05-02 02,49.142857142857146
2016-05-02 05,38.36363636363637
2016-05-18 19,233.5
2016-03-24 08,18.5
2016-03-31 22,16.666666666666668
2016-04-08 00,62.94285714285714
2016-04-09 02,809.9166666666666
2016-04-21 16,129.5625
2016-04-23 01,180.55555555555554
2016-04-24 04,-1.0
2016-04-30 11,91.0
2016-05-21 23,340.6
2016-05-24 05,69.0
2016-05-25 01,16.46153846153846
2016-04-07 04,6.5
2016-05-04 18,299.7692307692308
2016-05-08 09,38.0
2016-05-14 00,103.83870967741936
2016-05-20 08,141.0
2016-03-21 09,75.0
2016-03-24 02,47.38461538461539
2016-04-04 13,13.133333333333333
2016-04-08 14,125.17647058823529
2016-04-18 04,7.857142857142857
2016-04-21 15,39.75
2016-04-21 19,138.7058823529412
2016-04-28 16,42.76470588235294
2016-04-28 17,36.375
2016-04-29 19,130.55555555555554
2016-05-04 02,25.416666666666668
2016-05-05 01,48.875
2012-01-01 00,
2016-03-24 03,31.692307692307693
2016-04-08 04,36.69230769230769
2016-04-11 19,28.714285714285715
2016-04-18 10,97.1875
2016-04-24 01,129.8
2016-04-27 07,20.5
2016-04-30 04,0.0
2016-05-05 06,17.142857142857142
2016-05-28 06,4.0
2016-05-28 23,108.6
2016-04-09 14,101.9
2016-04-21 18,71.25
2016-04-24 00,36.35
2016-05-05 05,5.0
2016-05-22 14,85.0909090909091
2016-03-25 09,61.111111111111114
2016-03-29 09,80.11764705882354
2016-04-02 16,434.75
2016-04-13 10,8.181818181818182
2016-04-14 11,28.347826086956523
2016-04-16 03,163.5
2016-04-27 03,11.352941176470589
2016-05-15 17,189.8181818181818
2016-05-20 22,379.6
2016-04-15 19,191.94117647058823
2016-05-02 00,16.17391304347826
2016-05-15 08,22.333333333333332
2016-05-22 16,22.0
2016-03-21 15,31.82608695652174
2016-03-21 23,94.6923076923077
2016-03-23 03,7.125
2016-03-25 10,28.181818181818183
2016-03-30 00,39.77777777777778
2016-04-10 04,10.0
2016-04-14 04,17.076923076923077
2016-05-03 21,17.68
2016-05-09 04,3.888888888888889
2016-05-13 11,148.95652173913044
2016-05-20 10,1507.5
2016-05-31 11,7.714285714285714
2016-03-26 21,766.125
2016-03-30 15,225.24242424242425
2016-03-31 02,3.5714285714285716
2016-04-15 15,97.42105263157895
2016-04-25 22,16.75
2016-05-02 06,84.0
2016-05-03 11,63.73684210526316
2016-05-16 02,18.0
2016-05-17 19,37.2
2016-03-26 16,409.375
2016-03-27 02,7.666666666666667
2016-04-04 10,103.17647058823529
2016-04-04 21,183.44827586206895
2016-05-04 12,28.636363636363637
2016-05-25 21,250.22222222222223
2016-03-26 04,3.4
2016-04-02 20,26.0
2016-04-10 20,40.75
2016-04-22 05,180.0
2016-04-23 19,12.714285714285714
2016-04-26 18,99.75
2016-05-03 13,8.647058823529411
2016-05-22 03,62.0
2016-05-29 12,13.0
2016-03-21 12,13.478260869565217
2016-04-01 05,32.083333333333336
2016-04-19 11,24.625
2016-04-20 01,160.27272727272728
2016-04-29 22,30.5
2016-05-18 05,-1.0
2016-05-26 06,48.90909090909091
2016-03-29 00,21.658536585365855
2016-04-02 05,89.33333333333333
2016-04-03 17,16.5
2016-04-03 21,3.6666666666666665
2016-04-18 19,194.95833333333334
2016-04-26 17,87.07692307692308
2016-04-30 15,331.2307692307692
2016-05-23 00,35.935483870967744
2016-05-31 08,5.642857142857143
2016-04-03 01,53.333333333333336
2016-04-08 02,107.0
2016-04-19 03,21.8
2016-04-20 00,13.578947368421053
2016-04-20 05,8.090909090909092
2016-05-04 01,84.36363636363636
2016-05-06 02,19.428571428571427
2016-05-07 08,14.0
2016-05-13 00,80.83333333333333
2016-05-13 02,96.875
2016-05-20 19,189.4090909090909
2016-05-20 23,65.8
2016-03-25 01,269.0769230769231
2016-03-26 01,25.5
2016-03-26 19,52.666666666666664
2016-04-02 03,241.66666666666666
2016-04-14 02,32.285714285714285
2016-04-16 20,33.125
2016-04-24 23,98.16666666666667
2016-04-25 13,38.0
2016-05-11 19,20.857142857142858
2016-05-18 02,2.6153846153846154
2016-05-24 12,31.529411764705884
2016-05-26 14,86.22727272727273
2016-05-27 05,122.25
2016-03-27 04,-1.0
2016-04-01 16,81.55319148936171
2016-04-07 05,22.5
2016-05-04 11,107.66666666666667
2016-05-05 10,407.8
2016-05-07 01,102.71428571428571
2016-05-15 03,17.0
2016-05-17 20,15.0
2016-05-30 05,19.77777777777778
2016-03-24 07,492.7
2016-03-26 06,1.2
2016-05-02 09,48.2
2016-05-10 02,19.857142857142858
2016-05-10 18,95.05
2016-05-15 14,92.83333333333333
2016-05-24 09,50.1578947368421
2016-05-27 00,82.16216216216216
2016-05-28 02,8.333333333333334
2016-03-21 10,10.583333333333334
2016-03-24 18,122.91304347826087
2016-04-11 06,15.368421052631579
2016-04-15 18,24.076923076923077
2016-04-23 18,394.42857142857144
2016-04-26 06,124.0
2016-04-28 15,100.84
2016-03-31 19,133.04166666666666
2016-04-12 09,20.3125
2016-04-16 19,27.4
2016-05-02 11,21.61111111111111
2016-05-12 12,66.66666666666667
2016-05-20 18,173.2173913043478
2016-05-21 18,43.42857142857143
2016-03-24 11,294.2352941176471
2016-04-25 02,38.875
2016-05-04 06,7.2
2016-05-06 07,25.6
2016-05-07 06,2.3333333333333335
2016-05-12 11,33.785714285714285
2016-05-16 22,244.8125
2016-05-24 03,139.57142857142858
2016-05-30 22,21.3125
2016-03-25 13,49.94444444444444
2016-03-27 09,8.6
2016-04-04 22,139.05
2016-04-22 17,29.96
2016-04-25 06,17.333333333333332
2016-05-12 22,111.8125
2016-05-26 02,27.5
2016-05-28 19,47.75
2016-05-31 04,3.764705882352941
2016-03-31 18,59.476190476190474
2016-04-02 08,20.666666666666668
2016-04-05 11,28.31578947368421
2016-04-06 01,66.61538461538461
2016-05-02 01,13.5
2016-05-13 03,418.8235294117647
2016-05-14 06,3.1666666666666665
2016-05-17 00,65.70370370370371
2016-05-24 10,72.79166666666667
2016-03-27 21,24.5
2016-03-29 18,190.2941176470588
2016-04-18 15,68.0952380952381
2016-04-27 09,31.09090909090909
2016-04-27 13,32.9375
2016-05-06 21,31.4375
2016-05-11 00,43.5
2016-04-02 02,448.09090909090907
2016-04-02 14,142.2
2016-04-13 22,77.23529411764706
2016-04-18 07,19.75
2016-04-23 05,27.375
2016-04-30 01,511.2
2016-05-11 04,4.8
2016-05-22 22,153.69565217391303
2016-05-26 10,35.310344827586206
2016-05-28 21,83.66666666666667
2016-05-30 20,290.1818181818182
2016-04-02 21,3.75
2016-04-07 11,31.0
2016-04-15 16,85.21739130434783
2016-04-19 06,6.833333333333333
2016-04-22 04,2.142857142857143
2016-05-07 07,207.4
2016-05-08 18,25.615384615384617
2016-05-22 06,192.2
2016-05-23 07,109.21428571428571
2016-05-23 18,235.42857142857142
2016-04-10 12,248.45454545454547
2016-04-19 02,72.1
2016-04-25 10,26.916666666666668
2016-04-26 09,30.5
2016-05-03 04,34.2
2016-03-30 23,145.6
2016-04-19 12,70.6842105263158
2016-04-26 19,61.07692307692308
2016-05-11 10,40.44444444444444
2016-05-23 09,104.85185185185185
2016-05-26 13,47.88235294117647
2016-05-26 18,106.17857142857143
2016-03-27 12,-1.0
2016-03-28 22,40.214285714285715
2016-04-19 10,50.166666666666664
2016-05-08 05,30.166666666666668
2016-05-12 23,200.23809523809524
2016-05-14 02,456.85714285714283
2016-05-15 02,3.5
2016-05-19 18,84.6
2016-05-23 17,59.22222222222222
2016-05-29 15,70.375
2016-05-29 20,10.777777777777779
2016-03-24 15,189.33333333333334
2016-03-24 21,10.380952380952381
2016-04-03 04,163.16666666666666
2016-04-07 09,58.0
2016-04-07 20,70.66666666666667
2016-04-19 18,119.38888888888889
2016-04-28 14,65.6896551724138
2016-05-10 21,107.28571428571429
2016-05-15 04,108.14285714285714
2016-05-15 09,80.71428571428571
2016-03-23 17,222.0
2016-04-03 18,14.666666666666666
2016-05-02 07,10.833333333333334
2016-05-15 05,129.91666666666666
2016-05-19 13,-0.3333333333333333
2016-05-25 19,187.3
2016-05-27 22,7.0
2016-05-30 18,30.517241379310345
2016-03-22 17,76.92592592592592
2016-03-29 05,72.6875
2016-05-04 21,56.266666666666666
2016-05-26 01,79.78571428571429
2016-03-22 05,23.375
2016-04-06 18,95.6
2016-04-24 07,141.5
2016-04-25 11,152.1
2016-04-29 00,27.78787878787879
2016-05-08 14,72.53333333333333
2016-05-13 01,18.571428571428573
2016-05-17 10,31.047619047619047
2016-03-23 06,13.0
2016-03-25 11,78.92307692307692
2016-04-01 19,124.08695652173913
2016-04-11 13,13.321428571428571
2016-04-14 16,62.16
2016-05-01 20,46.0
2016-05-07 12,105.0
2016-05-18 01,48.6
